자치구,사업구분,사업장명,대표지번,진행단계,lat,lng,매칭구역,has_polygon
마포구,재건축,신수1 주택재건축정비사업조합,신수동 93-102,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
노원구,재개발(주택정비형),상계3재정비촉진구역 공공재개발정비사업,상계동 71-183,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(주택정비형),신길1구역 주택정비형 공공재개발사업,신길동 147-80,조합설립인가,37.51723913697075,127.1070626152365,주택재건축사업,True
양천구,재건축,목동14단지아파트 재건축정비사업,신정동 329,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
금천구,재개발(주택정비형),독산시흥구역,시흥동 871,조합설립인가,37.4591290955859,126.90058305184513,독산시흥구역,True
노원구,재건축,월계동신아파트주택재건축정비사업조합,월계동 436,관리처분인가,37.61751904986763,127.06113087581294,월계동신아파트주택재건축사업,True
강동구,재건축,천호2구역 주택재건축정비사업조합,천호동 437-5,조합해산,37.53901885455163,127.12586003393513,천호_성내재정비촉진지구천호2구역도,True
마포구,재건축,공덕1구역 주택재건축정비사업 조합,공덕동 105-84,착공,37.57065491007453,126.98059667010658,청진5-1구역도시환경정비사업,True
동대문구,재개발(주택정비형),이문3재정비촉진구역 주택재개발정비사업조합,이문동 149-8,분양,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
마포구,재건축,서강주택재건축정비사업조합,하중동 18-2,준공인가,,,,False
양천구,재건축,목원연립 주택재건축정비사업 조합,목동 803-2,이전고시,37.52050824965235,126.85186260618221,도시환경정비사업,True
양천구,재건축,신월2구역 주택재건축정비사업 조합설립추진위원회,신월동 487-4,추진위원회승인,37.569464434234625,126.99356150326884,2구역,True
양천구,재건축,목제1주택재건축정비사업조합,목동 632-1,조합청산,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,재개발(주택정비형),마천3재정비촉진구역 주택재개발정비사업조합,마천동 283,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
강남구,재건축,대치동구마을1지구재건축정비사업 조합,대치동 963,이전고시,37.567924745004774,126.98311676451775,도시환경정비사업지구,True
강동구,재건축,길동진흥아파트 주택재건축정비사업 조합,길동 298-1,조합해산,37.5341327575777,127.14643284768788,길동진흥아파트주택재건축사업,True
양천구,재개발(주택정비형),신정1재정비촉진구역1지구 주택재개발정비사업 조합,신월동 551-10,준공인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
성동구,재개발(주택정비형),금호제20구역 주택재개발정비사업 조합,금호동4가 56-1,조합해산,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
용산구,재개발(주택정비형),효창제5구역 주택재개발정비사업조합,효창동 13-2,조합청산,37.52634210552457,126.96596738306883,5구역,True
서초구,재건축,방배신삼호아파트 재건축정비사업조합,방배동 725,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강남구,재건축,"역삼동(758,은하수,760) 주택재건축정비사업조합",역삼동 758,분양,37.52050824965235,126.85186260618221,도시환경정비사업,True
성동구,재개발(도시정비형),장안평 중고차매매센터 도시정비형 재개발정비사업조합,용답동 234,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
구로구,소규모재건축,미래빌라소규모재건축정비사업조합,오류동 68-21,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,재건축,송파한양2차아파트 재건축정비사업 조합,송파동 151,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
성북구,재개발(주택정비형),정릉제3구역주택재개발정비사업 조합설립추진위원회,정릉동 894,추진위원회승인,37.52904800135316,126.9670616292404,3구역,True
영등포구,재개발(주택정비형),신길8재정비촉진구역 주택재개발정비사업조합,신길동 3163,조합청산,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
동작구,재건축,사당3 주택재건축 정비사업조합,사당동 41-17,조합해산,37.489385529798284,126.97093214914112,사당3-2구역주택재개발사업,True
서초구,재건축,서초무지개아파트 재건축정비사업 조합,서초동 1335,조합청산,37.52050824965235,126.85186260618221,도시환경정비사업,True
용산구,재건축,한강삼익아파트 주택재건축정비사업 조합,이촌동 300-301,사업시행인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
동대문구,재개발(주택정비형),제기제4구역 주택재개발정비사업조합,제기동 288,철거,37.584296736182154,127.04193143097575,제기제4 재개발 구역,True
강동구,재건축,"길동신동아1,2차아파트 주택재건축정비사업조합",길동 160,준공인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
서대문구,재건축,홍제동 제1주택재건축정비사업 조합,홍제동 57-5,준공인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
용산구,재건축,산호아파트 주택재건축 정비사업조합,원효로4가 118-16,사업시행인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강북구,재개발(주택정비형),미아제16구역 주택재개발사업 조합설립추진위원회,미아동 6,추진위원회승인,37.51723913697075,127.1070626152365,주택재건축사업,True
성북구,재개발(주택정비형),길음역세권재정비촉진구역 주택재개발정비사업조합,길음동 542-1,준공인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
